SCENARIO;FEATURE_SET;LEADTIME_MIN;MSE_TOTAL;MSE_REG;MSE_CMV;MAE_TOTAL;MAE_REG;MAE_CMV;RMSE_TOTAL;RMSE_REG;RMSE_CMV;DELTA_RMSE;SHARE_REG_PCT;SHARE_CMV_PCT
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS4_SEV4_TIME;90;0,02651191896737985;0,02082331950565446;0,007222351582246268;0,14130639757064825;0,1298497796158751;0,061185478345841926;0,16282481066280977;0,14430287421134222;0,08498441964411046;0,018521936451467547;74,24789173484216;25,752108265157847
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS4_SEV4_TIME;105;0,024617407151401875;0,02058680408261663;0,0077786352067705416;0,1308948350397091;0,12766776771702462;0,06576689213271374;0,1568993535722881;0,14348102342336644;0,08819657140031319;0,013418330148921659;72,57706772170143;27,42293227829858
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS4_SEV4_TIME;120;0,02694821462633286;0,018238040391628414;0,007076002947557539;0,12972092356777215;0,11281589185998689;0,06034286808162637;0,1641591137474032;0,1350482891103342;0,08411898089942328;0,029110824637068988;72,0471247807183;27,952875219281697
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS4_SEV4_TIME;135;0,02790636997729583;0,017341638564393577;0,005775654148042592;0,13613464803870942;0,11540270982783082;0,05065668859722369;0,16705199782491628;0,13168765532271268;0,07599772462411353;0,035364342502203605;75,01587136570052;24,98412863429948
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS4_SEV4_TIME;150;0,029910662886622103;0,023017837080716596;0,006904823225716911;0,14442665303890947;0,13516290528567823;0,060595320875122066;0,17294699444229178;0,15171630459748417;0,08309526596453562;0,02123068984480761;76,92443400751924;23,075565992480765
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS4_SEV4_TIME;165;0,027965686233759078;0,02304917761833936;0,007797943128798568;0,1405178523910312;0,13414596066175016;0,06579849433214606;0,1672294418867655;0,15181955611297038;0,08830596315537569;0,015409885773795123;74,72067752215715;25,279322477842864
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS4_SEV4_TIME;180;0,025689899320024925;0,023064562233568238;0,007667362302526098;0,13621822430327524;0,1341199957579569;0,0641673081115806;0,16028068916755045;0,15187021509686566;0,08756347584767349;0,008410474070684792;75,05082282262909;24,949177177370906
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS5_SEV4_GIS_TIME;0;0,01328435954604746;0,01328435954604746;0,0;0,08476248799499653;0,08476248799499653;0,0;0,11525779603153732;0,11525779603153732;0,0;0,0;100,0;0,0
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS5_SEV4_GIS_TIME;15;0,011901324310235762;0,011421658972975396;0,0008540902935939192;0,08770035424345271;0,08173401124786055;0,019798501334357056;0,10909319094350373;0,10687216182418785;0,02922482324315956;0,002221029119315876;93,04245895670195;6,957541043298049
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS5_SEV4_GIS_TIME;30;0,00986658447855531;0,009245491922889773;0,002204324209734714;0,08235755732869762;0,07951345856724926;0,03748525438123267;0,09933068246294953;0,09615348107525683;0,046950231200013424;0,003177201387692702;80,74795102207946;19,252048977920545
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS5_SEV4_GIS_TIME;45;0,009922595634368413;0,008596998661853076;0,0034755413275427945;0,08431255573211101;0,07472028436149644;0,044222184146918524;0,09961222632974535;0,0927200014120636;0,05895372191425063;0,006892224917681752;71,21118397126372;28,78881602873627
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS5_SEV4_GIS_TIME;60;0,011775087954104096;0,00716408876490774;0,006470684127007287;0,08384944054541688;0,062084934991422765;0,06425479352533264;0,10851307734141584;0,08464094024116073;0,08044056269698321;0,02387213710025511;52,54278029930231;47,45721970069769
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS5_SEV4_GIS_TIME;75;0,011009033818152167;0,005992923329071127;0,006993023101556609;0,08318491782409491;0,05937726997286829;0,06291986058765717;0,10492394301660687;0,07741397373259641;0,08362429731577185;0,027509969284010463;46,14929963777335;53,85070036222665
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS5_SEV4_GIS_TIME;90;0,014969278938513266;0,007767655420329728;0,008032326825030392;0,10093363312680345;0,07174505633459732;0,06269695097243116;0,12234900464864136;0,08813430331221622;0,08962324935545682;0,03421470133642514;49,16243132242003;50,83756867757997
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS5_SEV4_GIS_TIME;105;0,012948397432170907;0,0074424567292394935;0,007135454788896128;0,08566775031177623;0,06810461651516783;0,059852923346836076;0,11379102527076072;0,08626967444727894;0,08447162120437922;0,027521350823481783;51,052969555897775;48,94703044410223
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS5_SEV4_GIS_TIME;120;0,01499806955565294;0,006827386995924834;0,00717882971811395;0,09002604397889845;0,05842485018799828;0,0605716117846685;0,1224666058795333;0,08262800370289018;0,08472797482599209;0,03983860217664312;48,74540452513184;51,25459547486815
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS5_SEV4_GIS_TIME;135;0,015967004253053408;0,0071311164528281975;0,0067486729743017615;0,10157605859176412;0,06911255331554654;0,06098244171880651;0,12636061195267062;0,08444593804812756;0,08215030720759212;0,041914673904543065;51,37769913777978;48,62230086222022
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS5_SEV4_GIS_TIME;150;0,018703761386293472;0,011220100706727389;0,007364776398434548;0,11523194330017124;0,09021342678751847;0,06635207706131041;0,13676169561062582;0,10592497678417205;0,08581827543381741;0,030836718826453766;60,37220823812181;39,62779176187819
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS5_SEV4_GIS_TIME;165;0,017411975231131676;0,0122326876650904;0,006706716358157437;0,11106727035977829;0,09151794327105682;0,06179654011688451;0,1319544437718248;0,11060148129699891;0,08189454412937065;0,02135296247482589;64,58855648295457;35,41144351704542
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS5_SEV4_GIS_TIME;180;0,016532020900422207;0,012464360903226869;0,0063262492989889976;0,10702332208341749;0,0943204983422469;0,05663929754350186;0,12857690655954593;0,11164390222142394;0,07953772249058302;0,01693300433812199;66,332922502735;33,667077497264984
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS6_SEV4_GIS_SENSOR_TIME;0;0,003305612049650129;0,003305612049650129;0,0;0,04021143391140722;0,04021143391140722;0,0;0,05749445233803109;0,05749445233803109;0,0;0,0;100,0;0,0
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS6_SEV4_GIS_SENSOR_TIME;15;0,0034645678741497573;0,003852946926323105;0,0002519255600183974;0,03883016133576016;0,04030610394046775;0,009424040190889126;0,058860579967833795;0,062072110696536696;0,015872163054177504;-0,0032115307287029007;93,86276770212348;6,137232297876514
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS6_SEV4_GIS_SENSOR_TIME;30;0,006364771567640094;0,006101288706620193;0,0002616150826806687;0,05638153474878873;0,054351801344037776;0,011203335932911422;0,07977951847209967;0,07811074642211654;0,016174519550226793;0,0016687720499831277;95,88843252477633;4,111567475223671
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS6_SEV4_GIS_SENSOR_TIME;45;0,004369571363697096;0,003677632396036828;0,0005717340424735643;0,04560082916453458;0,04455002589060684;0,015376210043989662;0,06610273340563987;0,060643486014879025;0,02391096071833092;0,005459247390760841;86,54542857748967;13,454571422510334
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS6_SEV4_GIS_SENSOR_TIME;60;0,0048267191270155805;0,004357335131010438;0,0006989807724034963;0,04782619022233666;0,04760574547626952;0,01930060341576303;0,06947459339222922;0,0660101138539424;0,026438244503058372;0,0034644795382868243;86,17608579536028;13,823914204639726
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS6_SEV4_GIS_SENSOR_TIME;75;0,006647697687624526;0,005184352770375496;0,0012348880658993235;0,05540620947664145;0,0539015576793914;0,023586178282815694;0,08153341454658039;0,07200244975259866;0,0351409741740226;0,00953096479398173;80,76270859131768;19,23729140868233
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS6_SEV4_GIS_SENSOR_TIME;90;0,006439274779692881;0,0039006250395863798;0,0027193936764945826;0,05327332668061532;0,046978022852715115;0,032680902023550014;0,08024509193522605;0,06245498410524479;0,05214780605638729;0,017790107829981264;58,92166180907026;41,07833819092974
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS6_SEV4_GIS_SENSOR_TIME;105;0,006728574803732717;0,003411562019576348;0,0032003903558688175;0,055561419508635315;0,040877210902114734;0,03596783416561675;0,08202789040157449;0,058408578304700656;0,0565719926807322;0,023619312096873832;51,596893411481304;48,4031065885187
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS6_SEV4_GIS_SENSOR_TIME;120;0,01212438585619793;0,006969461074830731;0,0033078953957177337;0,07145841733886894;0,053726585690546516;0,03491492413551263;0,11011078900906092;0,08348329817892158;0,05751430600918117;0,026627490830139336;67,81375244502729;32,1862475549727
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS6_SEV4_GIS_SENSOR_TIME;135;0,013045970294785826;0,007080371542654502;0,0026124120175146084;0,07764693433158905;0,05696261055484231;0,030994775981736788;0,11421895768560412;0,08414494365471108;0,051111760070600275;0,030074014030893048;73,04786595823842;26,95213404176158
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS6_SEV4_GIS_SENSOR_TIME;150;0,012850091649310145;0,006773657139487868;0,002607234625464975;0,0779385042456098;0,05582972079541025;0,03492323060492999;0,11335824473460299;0,0823022304648414;0,051061087194310455;0,03105601426976158;72,20696399882105;27,79303600117895
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS6_SEV4_GIS_SENSOR_TIME;165;0,01152855897695948;0,005640530498354072;0,003664093029373203;0,07597097105128205;0,05142268206382435;0,04080459702189715;0,10737112729667822;0,07510346528858752;0,060531752241061075;0,0322676620080907;60,62072776556297;39,37927223443704
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS6_SEV4_GIS_SENSOR_TIME;180;0,012084722771287595;0,006095045715487892;0,0034475699192120374;0,0729943976376195;0,05074904970972009;0,038515889939541616;0,1099305361184398;0,07807077376001785;0,058716010756965066;0,031859762358421945;63,87185598594586;36,12814401405415
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS7_SEV12_TIME;0;0,017591856954573156;0,017591856954573156;0,0;0,08547106570373458;0,08547106570373458;0,0;0,13263429780631086;0,13263429780631086;0,0;0,0;100,0;0,0
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS7_SEV12_TIME;15;0,014183078376368724;0,016089124500398556;0,00074217271966424;0,0767620241328835;0,07862839129944986;0,021569794293724163;0,11909273015750678;0,12684291269282078;0,027242847128452635;-0,007750182535313996;95,59051979202425;4,40948020797574
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS7_SEV12_TIME;30;0,010817874615467987;0,010506938345563764;0,0015253811631201952;0,08040908281706383;0,07847586114542633;0,03166444743320645;0,10400901218388715;0,1025033577282411;0,039056128368288055;0,0015056544556460577;87,32263416027726;12,67736583972274
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS7_SEV12_TIME;45;0,010052925880820204;0,00924764936179893;0,0023996687196174344;0,07907744811138853;0,0749998315894168;0,039773286337140897;0,10026428018402268;0,09616469914578285;0,048986413622732525;0,004099581038239833;79,39724232786108;20,602757672138928
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS7_SEV12_TIME;60;0,012073538688342713;0,00989929864452912;0,0047497323301925205;0,07278898240604867;0,06213950848513235;0,05203640573555553;0,10987965547972342;0,0994952192043875;0,06891830185221136;0,010384436275335918;67,576474250149;32,423525749851
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS7_SEV12_TIME;75;0,012051750936542757;0,0073027771682159445;0,006168522416826366;0,08108070504920653;0,05965669064937221;0,05912694976617838;0,10978046700821943;0,0854562880554494;0,07853994153821586;0,02432417895277003;54,209893574963566;45,790106425036434
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS7_SEV12_TIME;90;0,015980810448069503;0,0075236400378113485;0,008172636094062422;0,09464883404118235;0,06211655600463856;0,06950357645088671;0,12641523028523702;0,08673891881855196;0,09040263322526851;0,03967631146668506;47,9326432244232;52,0673567755768
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS7_SEV12_TIME;105;0,016002926319045076;0,008214649341090167;0,011468068114914392;0,0913655919042599;0,0606115093944474;0,08743072079791539;0,1265026731695622;0,09063470274177639;0,10708906627155917;0,03586797042778582;41,735341471277096;58,264658528722904
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS7_SEV12_TIME;120;0,01932793732971934;0,009303757724420925;0,012112046232357714;0,09668236245556815;0,06579943678709745;0,09092674049400333;0,13902495218384123;0,09645598853581319;0,1100547419803332;0,042568963648028035;43,44342030398561;56,55657969601439
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS7_SEV12_TIME;135;0,020157930120849363;0,007662276509104586;0,01143592791428073;0,1058164781696086;0,05954669857170512;0,0870549362460725;0,14197862557740643;0,08753443042086118;0,10693889804126808;0,05444419515654525;40,120402626554274;59,87959737344573
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS7_SEV12_TIME;150;0,021707557678189913;0,009081675657569751;0,012861226407090873;0,11516578340034297;0,06862198300953347;0,09375712767148903;0,14733484882467526;0,09529782609047151;0,11340734723593032;0,052037022734203756;41,387760063861045;58,612239936138955
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS7_SEV12_TIME;165;0,020251385180056224;0,01057067840069938;0,013460519153740877;0,11319298185980047;0,07028491078220338;0,09621615605968711;0,14230736165095684;0,10281380452400048;0,11601947747572766;0,03949355712695636;43,98731430987812;56,01268569012189
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS7_SEV12_TIME;180;0,019408578789593494;0,009203858108790418;0,013242000438698751;0,10860657722948508;0,06457547595455045;0,09442581479653608;0,1393146754279444;0,09593674014052395;0,11507389121211967;0,043377935287420455;41,0047051188424;58,99529488115759
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS8_SEV12_GIS_TIME;0;0,009741436415114567;0,009741436415114567;0,0;0,06897888903383885;0,06897888903383885;0,0;0,09869871536709364;0,09869871536709364;0,0;0,0;100,0;0,0
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS8_SEV12_GIS_TIME;15;0,00687057276817391;0,007680070420615786;0,0008379508789342967;0,06285723907380833;0,0620333870883777;0,020065556577726327;0,08288891824709688;0,0876360109807366;0,028947381210297708;-0,004747092733639727;90,16261113389612;9,837388866103877
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS8_SEV12_GIS_TIME;30;0,006759928949838422;0,005945075822458323;0,0017592538876289344;0,06902388054073405;0,06316299308453552;0,03396946246511418;0,08221878708566809;0,07710431779387146;0,04194346060626059;0,005114469291796625;77,16538681716142;22,834613182838584
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS8_SEV12_GIS_TIME;45;0,006790319528960128;0,006074176174403196;0,0029278433876685967;0,06739059813964461;0,06312736171407451;0,040626262431032956;0,08240339513005594;0,07793700131775148;0,054109549874939794;0,004466393812304459;67,47570511838833;32,52429488161167
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS8_SEV12_GIS_TIME;60;0,00755706495023698;0,006348039139812216;0,007642897850439514;0,06629169371527624;0,05980047080701284;0,071289798996472;0,08693138069901443;0,07967458277149757;0,08742366870841965;0,007256797927516864;45,372508962303606;54,627491037696394
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS8_SEV12_GIS_TIME;75;0,008222602587783717;0,0038139533179007068;0,007562366658723659;0,07148166699403678;0,04449026897538314;0,06954060477943605;0,09067856741139946;0,06175721267917381;0,0869618689928158;0,028921354732225645;33,525369589968236;66,47463041003176
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS8_SEV12_GIS_TIME;90;0,011675892710513091;0,0047263161587060174;0,008642899337477085;0,08564761265901558;0,05265636027931139;0,06709797141155686;0,10805504481750536;0,06874820840360872;0,09296719495325803;0,03930683641389664;35,35223259775696;64,64776740224305
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS8_SEV12_GIS_TIME;105;0,010581371790742084;0,004736651271774238;0,008425603718251623;0,07696540416101584;0,05137218295598257;0,06391861240305277;0,10286579504744074;0,06882333377404962;0,09179108735738793;0,034042461273391125;35,98662444515468;64,01337555484533
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS8_SEV12_GIS_TIME;120;0,01308074939849964;0,004693664248055906;0,00992201835714683;0,0828217242091109;0,05131040133146438;0,07340979639759651;0,11437110386150709;0,06851032220078888;0,09960932866527528;0,045860781660718206;32,11389009217472;67,88610990782527
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS8_SEV12_GIS_TIME;135;0,014236592451847484;0,004528394360260377;0,010199656839245688;0,09223834891490831;0,05294521652703341;0,07796801513725676;0,1193171926079703;0,0672933455867694;0,10099335047044279;0,0520238470212009;30,746731518778574;69,25326848122143
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS8_SEV12_GIS_TIME;150;0,01662730281460818;0,005233844319984604;0,010629913367802956;0,10507233193623544;0,05381930782573055;0,08266144463846432;0,12894689920509209;0,07234531304780292;0,10310147122036113;0,05660158615728916;32,992462586678236;67,00753741332176
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS8_SEV12_GIS_TIME;165;0,01579447202764524;0,007039462985380869;0,01030446655976557;0,10305133286510561;0,05956263515380448;0,07976042833705424;0,12567605988272088;0,08390150764665;0,1015109184263721;0,04177455223607088;40,58747452275489;59,41252547724511
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS8_SEV12_GIS_TIME;180;0,015546674670380685;0,006584041023109033;0,009016031083529304;0,10063219133490629;0,058678798353376346;0,07150164989044255;0,12468630506346992;0,08114210388638585;0,09495278344276857;0,043544201177084074;42,20519609205722;57,79480390794277
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS9_SEV12_GIS_SENSOR_TIME;0;0,003263700440545461;0,003263700440545461;0,0;0,037772346643392574;0,037772346643392574;0,0;0,05712880569857435;0,05712880569857435;0,0;0,0;100,0;0,0
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS9_SEV12_GIS_SENSOR_TIME;15;0,003052476780179252;0,003733484364750417;0,00020049327084632943;0,03595757462423857;0,03893492340936266;0,00785983967965292;0,0552492242495698;0,06110224516947325;0,0141595646418359;-0,0058530209199034455;94,90354828069793;5,096451719302073
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS9_SEV12_GIS_SENSOR_TIME;30;0,005822305204892179;0,005720552871425885;0,00025091049083173097;0,053188793357794396;0,052249184816964944;0,011053919595883765;0,07630403138034175;0,07563433659010889;0,015840154381562416;0,0006696947902328637;95,79817415580911;4,201825844190893
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS9_SEV12_GIS_SENSOR_TIME;45;0,004865497923766618;0,0037412106903062497;0,0005926469094315965;0,048374734508399346;0,04455053330747029;0,01589906749828462;0,06975312124748696;0,06116543705644757;0,024344340398367678;0,00858768419103939;86,32518730039848;13,67481269960152
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS9_SEV12_GIS_SENSOR_TIME;60;0,00476591508522261;0,004301290486903017;0,0011525393928579228;0,047669990384887735;0,047271447295289856;0,02214330377435123;0,06903560737201209;0,06558422437524909;0,033949070574287046;0,0034513829967629944;78,86733876436128;21,132661235638736
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS9_SEV12_GIS_SENSOR_TIME;75;0,006942728952075357;0,0048444578886052275;0,0018443218854454402;0,05596793783812348;0,051149062100590684;0,02799519860064206;0,08332303974337084;0,06960213997144934;0,04294556886857409;0,013720899771921494;72,42663164661893;27,57336835338106
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS9_SEV12_GIS_SENSOR_TIME;90;0,007159669000991624;0,0037666615165966887;0,0033507702973167284;0,0558698032463412;0,04662544171162169;0,03434393826561669;0,08461482731171661;0,06137313350804804;0,05788583848677264;0,023241693803668577;52,92163824082559;47,07836175917442
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS9_SEV12_GIS_SENSOR_TIME;105;0,00759765009425753;0,003315666661533607;0,004301372692488883;0,05913645893100957;0,04305229266826952;0,039325102239145315;0,08716450019507672;0,05758182579194244;0,0655848510899345;0,029582674403134286;43,52959867251615;56,47040132748384
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS9_SEV12_GIS_SENSOR_TIME;120;0,013342609306010462;0,006533630250858085;0,0049852288776138535;0,07697662267491534;0,05326491486856391;0,04106272342133983;0,11551021299439483;0,08083087436653202;0,070606153256029;0,03467933862786281;56,721157694415005;43,27884230558501
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS9_SEV12_GIS_SENSOR_TIME;135;0,014445387874043467;0,006925591298251233;0,003833657858965073;0,082194520196107;0,05554394437612332;0,03695371563789313;0,12018896735575801;0,08322013757649788;0,06191653946212654;0,03696882977926014;64,36872310560992;35,631276894390076
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS9_SEV12_GIS_SENSOR_TIME;150;0,013528507118137391;0,005732202249928086;0,0037356484853980484;0,08073927246142282;0,051493162288558776;0,04117655684577598;0,11631211079736019;0,07571130860002412;0,0611199516148209;0,04060080219733607;60,54385953234647;39,45614046765355
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS9_SEV12_GIS_SENSOR_TIME;165;0,011929255319925305;0,0052460166232298445;0,004580824089041368;0,07829916565442517;0,04894291885241019;0,04324785595510047;0,1092211303728601;0,07242939060374486;0,06768178550423569;0,03679173976911525;53,38456963771592;46,61543036228408
SC7 14.11.2018 09:00 Autumn day with fog in lower regions;FS9_SEV12_GIS_SENSOR_TIME;180;0,012147912802963547;0,005642921981928361;0,0042251849398516434;0,07589405811255308;0,05020495976930508;0,039731031933721773;0,11021757030058114;0,07511938486122181;0,06500142259867582;0,03509818543935933;57,18342967559267;42,81657032440733
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS4_SEV4_TIME;0;0,00794855646981788;0,00794855646981788;0,0;0,0858416725386293;0,0858416725386293;0,0;0,08915467721784359;0,08915467721784359;0,0;0,0;100,0;0,0
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS4_SEV4_TIME;15;0,007830604952359033;0,007463597412419967;0,00028923590851928996;0,0856707060523907;0,08507265215076723;0,014988713539563693;0,08849070545746052;0,08639211429534507;0,01700693707048068;0,002098591162115443;96,26928767141032;3,7307123285896853
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS4_SEV4_TIME;30;0,008070289180469276;0,005969960490091231;0,0004142119547280106;0,08698025760181359;0,075778468672899;0,0171544223706773;0,08983478825304414;0,07726551941255058;0,020352197786185418;0,012569268840493558;93,51189275809516;6,488107241904842
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS4_SEV4_TIME;45;0,008358318767958912;0,008329239182240331;8,766413253037753e-05;0,0892957829184118;0,08943307968726605;0,0072781772546048435;0,09142384135420537;0,09126466557348649;0,009362912609352793;0,00015917578071887595;98,95847523427605;1,0415247657239564
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS4_SEV4_TIME;60;0,008433167706001514;0,010537834260634064;0,0006042069458980932;0,08949347910903001;0,09968356787658834;0,014450893271714449;0,09183228030492063;0,10265395394544753;0,024580621348901925;-0,0108216736405269;94,5772328902906;5,42276710970939
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS4_SEV4_TIME;75;0,008526739509796289;0,01041415919145169;0,0006133863936438505;0,09017346004734741;0,10013134984881676;0,017692623467280948;0,09234034605629486;0,10204978780699003;0,024766638723166503;-0,009709441750695172;94,43768888633855;5,562311113661438
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS4_SEV4_TIME;90;0,008299536579535095;0,009346382472528458;0,000331672452123383;0,08933294880919895;0,09541828819319977;0,011367491278492037;0,09110179240572105;0,09667669043015725;0,018211876677689837;-0,005574898024436198;96,57294306856483;3,427056931435162
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS4_SEV4_TIME;105;0,007819489460008657;0,011485855105264254;0,0008918883073031598;0,08633240625750502;0,10419274483003792;0,020137548206313964;0,08842787716556728;0,10717208174363439;0,029864499113548847;-0,01874420457806711;92,7944191636934;7,205580836306598
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS4_SEV4_TIME;120;0,007514513469632089;0,010499745873936948;0,0004367289307028266;0,08505528735093723;0,10060452223004308;0,016526692338399034;0,08668629343576809;0,10246826764387572;0,020898060453133603;-0,015781974208107633;96,00667547354888;3,9933245264511132
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS4_SEV4_TIME;135;0,00662756569970643;0,010016978384046913;0,0005615824478572246;0,07971167167892476;0,09757543153588241;0,01850499166892125;0,08140986242284426;0,1000848559176008;0,02369773085882327;-0,018674993494756542;94,69131522916109;5,308684770838908
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS4_SEV4_TIME;150;0,005189805173224065;0,00844895901316367;0,000528069930361981;0,0705561811744843;0,09108395036505401;0,020527769190569718;0,07204030242318576;0,09191821915792141;0,0229797721999584;-0,019877916734735643;94,1175422995285;5,882457700471511
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS4_SEV4_TIME;165;0,0038083606520704257;0,007011879300995281;0,0006186553681740495;0,05997493205919735;0,08228589160695546;0,0223109595477581;0,061711916613166586;0,08373696496168989;0,02487278368365812;-0,022025048348523306;91,89237196347871;8,107628036521287
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS4_SEV4_TIME;180;0,0029207477987208815;0,005315433222564982;0,0004040314906469997;0,05275291310048304;0,07199232722900226;0,01923941412851924;0,05404394321957717;0,07290701764964043;0,020100534586099936;-0,018863074430063256;92,93585132689628;7,064148673103721
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS5_SEV4_GIS_TIME;0;0,004883051920690399;0,004883051920690399;0,0;0,06320925346498785;0,06320925346498785;0,0;0,06987883743087316;0,06987883743087316;0,0;0,0;100,0;0,0
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS5_SEV4_GIS_TIME;15;0,005776167640982201;0,005940708138025408;0,00044095782247409996;0,07000837808644587;0,06848716921366606;0,017961153473991614;0,07600110289319624;0,07707598937428833;0,02099899574918048;-0,0010748864810920938;93,09023967717069;6,909760322829325
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS5_SEV4_GIS_TIME;30;0,006031047423440517;0,005000401586427699;0,0003883801867959926;0,07016946633936837;0,06365748592925792;0,01806141580752236;0,0776598185900567;0,07071351770650149;0,019707363770834308;0,006946300883555218;92,79280172884687;7,207198271153124
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS5_SEV4_GIS_TIME;45;0,005573220474989226;0,006933797731401403;0,00023869499772967507;0,06848606393536694;0,07884502252832161;0,013045648358902841;0,07465400508337933;0,08326942855214874;0,01544975720617237;-0,00861542346876941;96,67207752250184;3,32792247749817
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS5_SEV4_GIS_TIME;60;0,0053995307867644796;0,008423301437804297;0,001017344112004386;0,06691520076944199;0,08705704009083426;0,024613314269421;0,07348149962245246;0,09177854562916268;0,031895832204292554;-0,018297046006710227;89,22378658708352;10,776213412916476
